No(line_no),주소(address),경도(longitute),위도(latitude),쓰레기통 형태(trash_type)
899,대전광역시 동구 대전로 1012,127.4192342,36.34590733,일반+담배꽁초+재활용
900,대전광역시 동구 계족로 42-1,127.4428981,36.31848023,일반+재활용
901,대전광역시 동구 계족로 37,127.4420446,36.3182465,일반+재활용
902,대전광역시 동구 대전로 621-1,127.4398238,36.31609188,일반+재활용
903,대전광역시 동구 대전로 646,127.4401989,36.31811036,일반+재활용
904,대전광역시 동구 계족로140번길 162,127.4532564,36.32793852,일반+재활용
905,대전광역시 동구 대학로 91,127.4571903,36.3379044,일반+재활용
906,대전광역시 동구 대학로 62-67,127.4576959,36.33796318,일반+재활용
907,대전광역시 동구 대학로 43,127.4555064,36.33393014,일반+재활용
908,대전광역시 동구 대학로 62-67,127.4576959,36.33796318,일반+재활용
909,대전광역시 동구 백룡로 66,127.4529916,36.33289474,일반+재활용
910,대전광역시 동구 용운로 89,127.4524224,36.32754719,일반+재활용
911,대전광역시 동구 산내로 1280-1,127.4696165,36.27807806,일반+재활용
912,서울특별시 강서구 가로공원로 화곡1동 나누리병원 16-199,126.835263,37.5371451, 일반쓰레기 수거용 
913,서울특별시 강서구 가로공원로 화곡1동 나누리병원 16-200,126.835263,37.5371451, 일반쓰레기 수거용 
914,서울특별시 강서구 강서로 화곡1동 까치산역 16-192,126.8468083,37.54909279, 일반쓰레기 수거용 
915,서울특별시 강서구 강서로 화곡1동 까치산역 16-192,126.8468083,37.54909279, 재활용수거  
916,서울특별시 강서구 강서로 화곡1동 화곡역.현대주유소 16-205,126.8468083,37.54909279, 일반쓰레기 수거용 
917,서울특별시 강서구 강서로 화곡3동 화곡중고등학교16-211,126.8468083,37.54909279, 일반쓰레기 수거용 
918,서울특별시 강서구 강서로 우장산동 화곡중고등학교16-212,126.8477007,37.52955753, 일반쓰레기 수거용 
919,서울특별시 강서구 강서로 우장산동 우장산역 1번출구16-213,126.8477217,37.52941676, 일반쓰레기 수거용 
920,서울특별시 강서구 강서로 발산1동 명덕고등학교16-216,126.8451515,37.55766183, 일반쓰레기 수거용 
921,서울특별시 강서구 강서로 발산1동 발산역힐스테이트16-218,126.8451515,37.55766183, 일반쓰레기 수거용 
922,서울특별시 강서구 강서로 발산1동 발산역힐스테이트16-218,126.8451515,37.55766183, 재활용수거  
923,서울특별시 강서구 강서로 가양1동 호서전문학교16-221,126.8493649,37.56406266, 일반쓰레기 수거용 
924,서울특별시 강서구 강서로 등촌3동 호서전문학교16-222,126.8495719,37.56322768, 일반쓰레기 수거용 
925,서울특별시 강서구 강서로 등촌3동 KT가양지사16-223,126.8495719,37.56322768, 일반쓰레기 수거용 
926,서울특별시 강서구 강서로 가양1동 KT가양지사16-224,126.8367537,37.57098351, 일반쓰레기 수거용 
927,서울특별시 강서구 강서로 우장산동 명덕고등학교16-916,126.8477007,37.52955753, 일반쓰레기 수거용 
928,서울특별시 강서구 강서로 발산1동 우장산역 4번출구16-974,126.8477217,37.52941676, 일반쓰레기 수거용 
929,서울특별시 강서구 개화로 방화2동 방화중학교16-163,126.8229807,37.58474457, 일반쓰레기 수거용 
930,서울특별시 강서구 개화로 방화2동 방화중학교16-163,126.8229807,37.58474457, 재활용수거  
931,서울특별시 강서구 개화로 방화2동 방화중학교16-164,126.7978452,37.59908532, 일반쓰레기 수거용 
932,서울특별시 강서구 개화로 방화2동 방화중학교16-164,126.7978452,37.59908532, 재활용수거  
933,서울특별시 강서구 개화로 방화2동 개화파출소앞16-167,126.8229807,37.58474457, 일반쓰레기 수거용 
934,서울특별시 강서구 개화로 방화2동 개화검문소앞16-169,126.8229807,37.58474457, 일반쓰레기 수거용 
935,서울특별시 강서구 개화로 방화2동 개화역16-170,126.8229807,37.58474457, 일반쓰레기 수거용 
936,서울특별시 강서구 개화로 방화2동 개화역16-170,126.8229807,37.58474457, 재활용수거  
937,서울특별시 강서구 개화로 방화2동 개화역입구,126.8134485,37.57731978, 일반쓰레기 수거용 
938,서울특별시 강서구 공항대로 등촌2동 등촌중학교16-104,126.8495719,37.56322768, 일반쓰레기 수거용 
939,서울특별시 강서구 공항대로 화곡6동 하이웨이주유소16-106,126.8079513,37.56139871, 일반쓰레기 수거용 
940,서울특별시 강서구 공항대로 화곡6동 하이웨이주유소16-106,126.8079513,37.56139871, 재활용수거  
941,서울특별시 강서구 공항대로 등촌3동 한국가스공사16-109,126.8495719,37.56322768, 일반쓰레기 수거용 
942,서울특별시 강서구 공항대로 등촌3동 한국가스공사16-109,126.8495719,37.56322768, 재활용수거  
943,서울특별시 강서구 공항대로 우장산동 발산역16-112,126.809,37.56125613, 일반쓰레기 수거용 
944,서울특별시 강서구 공항대로 우장산동 발산역16-112,126.809,37.56125613, 재활용수거  
945,서울특별시 강서구 공항대로 공항동 송정역16-116,126.809,37.56125613, 일반쓰레기 수거용 
946,서울특별시 강서구 공항대로 공항동 송정역16-116,126.809,37.56125613, 재활용수거  
947,서울특별시 강서구 공항대로 가양1동 발산역9번출구,126.8079513,37.56139871, 일반쓰레기 수거용 
948,서울특별시 강서구 공항대로 공항동 송정역1번출구,126.8079513,37.56139871, 일반쓰레기 수거용 
949,서울특별시 강서구 공항대로 공항동 송정역1번출구,126.8079513,37.56139871, 재활용수거  
950,서울특별시 강서구 공항대로 염창동 서울특별시 강서구보건소 앞,126.8603264,37.55268326, 일반쓰레기 수거용 
951,서울특별시 강서구 공항대로 염창동 서울특별시 강서구보건소 앞,126.8603264,37.55268326, 재활용수거  
952,서울특별시 강서구 공항대로 염창동 도레미빌딩앞,126.8603264,37.55268326, 일반쓰레기 수거용 
953,서울특별시 강서구 공항대로 등촌1동 등촌삼거리,126.8079513,37.56139871, 일반쓰레기 수거용 
954,서울특별시 강서구 공항대로 등촌1동 등촌삼거리,126.8079513,37.56139871, 재활용수거  
955,서울특별시 강서구 공항대로 공항동 송정역 4번출구앞,126.8079513,37.56139871, 일반쓰레기 수거용 
956,서울특별시 강서구 공항대로 공항동 송정역 4번출구앞,126.8079513,37.56139871, 재활용수거  
957,서울특별시 강서구 공항대로 공항동 송정초등학교 앞,126.8603264,37.55268326, 일반쓰레기 수거용 
958,서울특별시 강서구 공항대로 공항동 송정초등학교 앞,126.8603264,37.55268326, 재활용수거  
959,서울특별시 강서구 공항대로 등촌1동 정보화진흥공단,126.8079513,37.56139871, 일반쓰레기 수거용 
960,서울특별시 강서구 공항대로 등촌1동 하이웨이주유소건너,126.8079513,37.56139871, 일반쓰레기 수거용 
961,서울특별시 강서구 공항대로 등촌1동 하이웨이주유소건너,126.8079513,37.56139871, 재활용수거  
962,서울특별시 강서구 공항대로 염창동 서울특별시 강서구평생학습관 앞,126.8603264,37.55268326, 일반쓰레기 수거용 
963,서울특별시 강서구 공항대로 염창동 서울특별시 강서구평생학습관 앞,126.8603264,37.55268326, 재활용수거  
964,서울특별시 강서구 공항대로45길 등촌1동 골프장16-558,126.8541071,37.55581621, 일반쓰레기 수거용 
965,서울특별시 강서구 공항대로 공항동 송정역(중앙차로),126.8603264,37.55268326, 일반쓰레기 수거용 
966,서울특별시 강서구 공항대로 공항동 송정역(중앙차로),126.8603264,37.55268326, 재활용수거  
967,서울특별시 강서구 금낭화로 방화1동 국민은행방화동지점,126.8115562,37.56546347, 일반쓰레기 수거용 
968,서울특별시 강서구 금낭화로 방화1동 국민은행방화동지점,126.8115562,37.56546347, 재활용수거  
969,서울특별시 강서구 금낭화로 방화3동 국립국어원16-133,126.8229807,37.58474457, 일반쓰레기 수거용 
970,서울특별시 강서구 금낭화로 방화3동 국립국어원16-133,126.8229807,37.58474457, 재활용수거  
971,서울특별시 강서구 등촌로 등촌2동 영일고등학교16-173,126.8495719,37.56322768, 일반쓰레기 수거용 
972,서울특별시 강서구 등촌로 등촌2동 대일고등학교16-176,126.8495719,37.56322768, 일반쓰레기 수거용 
973,서울특별시 강서구 등촌로 등촌2동 대일고등학교16-176,126.8495719,37.56322768, 재활용수거  
974,서울특별시 강서구 등촌로 화곡4동 목동사거리16-179,126.8635379,37.53028723, 일반쓰레기 수거용 
975,서울특별시 강서구 등촌로 화곡4동 목동사거리16-179,126.8635379,37.53028723, 재활용수거  
976,서울특별시 강서구 방화대로 방화1동 세민정보고등학교16-306,126.8229807,37.58474457, 일반쓰레기 수거용 
977,서울특별시 강서구 방화대로 방화1동 세민정보고등학교16-306,126.8229807,37.58474457, 재활용수거  
978,서울특별시 강서구 방화대로 방화1동 신방화역 3번출구,126.8171374,37.5407709, 일반쓰레기 수거용 
979,서울특별시 강서구 방화대로 방화1동 신방화역 3번출구,126.8171374,37.5407709, 재활용수거  
980,서울특별시 강서구 방화동로 공항동 공항시장16-119,126.8094039,37.56257112, 일반쓰레기 수거용 
981,서울특별시 강서구 방화동로 공항동 국민은행공항동16-120,126.8094039,37.56257112, 일반쓰레기 수거용 
982,서울특별시 강서구 방화동로 공항동 국민은행공항동16-120,126.8094039,37.56257112, 재활용수거  
983,서울특별시 강서구 양천로 염창동 염창동아3차 나이아가라호텔16-245,126.8675669,37.55975573, 일반쓰레기 수거용 
984,서울특별시 강서구 양천로 염창동 염창동새마을금고16-248,126.8678066,37.55651929, 일반쓰레기 수거용 
985,서울특별시 강서구 양천로 염창동 블루나인비지니스센터 이마트16-253,126.8678066,37.55651929, 일반쓰레기 수거용 
986,서울특별시 강서구 양천로 염창동 블루나인비지니스센터 이마트16-254,126.8678066,37.55651929, 일반쓰레기 수거용 
987,서울특별시 강서구 양천로 염창동 블루나인비지니스센터 이마트16-254,126.8678066,37.55651929, 재활용수거  
988,서울특별시 강서구 양천로 등촌3동 등촌동대림아파트16-265,126.8495719,37.56322768, 일반쓰레기 수거용 
989,서울특별시 강서구 양천로 가양1동 가양동CJ주식회사16-267,126.8493649,37.56406266, 일반쓰레기 수거용 
990,서울특별시 강서구 양천로 가양1동 겸재정선기념관16-272,126.8493649,37.56406266, 일반쓰레기 수거용 
991,서울특별시 강서구 양천로 가양1동 서남환경공원마곡 16-278,126.8493649,37.56406266, 일반쓰레기 수거용 
992,서울특별시 강서구 양천로 방화2동 개화산역16-287,126.8229807,37.58474457, 일반쓰레기 수거용 
993,서울특별시 강서구 양천로 방화2동 개화산역16-287,126.8229807,37.58474457, 재활용수거  
994,서울특별시 강서구 양천로 가양1동 양천향교역16-309,126.8493649,37.56406266, 일반쓰레기 수거용 
995,서울특별시 강서구 양천로 가양3동 증미역2번출구,126.8568762,37.56374681, 일반쓰레기 수거용 
996,서울특별시 강서구 양천로 가양3동 가양역5번출구,126.8045183,37.57275235, 일반쓰레기 수거용 
997,서울특별시 강서구 양천로 가양3동 가양역5번출구,126.8045183,37.57275235, 재활용수거  
998,서울특별시 강서구 양천로 가양1동 양천향교역 1번출구,126.8574121,37.56465761, 일반쓰레기 수거용 
999,서울특별시 강서구 양천로 가양1동 양천향교역 1번출구,126.8574121,37.56465761, 재활용수거  
1000,서울특별시 강서구 양천로 염창동 염창동주유소앞,126.8461118,37.56523296, 일반쓰레기 수거용 
1001,서울특별시 강서구 양천로 가양1동 양천초등학교16-270,126.8493649,37.56406266, 일반쓰레기 수거용 
1002,서울특별시 강서구 양천로59길 가양3동 서울특별시 강서구구청가양동별관,126.8595655,37.56021178, 일반쓰레기 수거용 
1003,서울특별시 강서구 양천로59길 가양3동 서울특별시 강서구구청가양동별관,126.8595655,37.56021178, 재활용수거  
1004,서울특별시 강서구 양천로59길 가양3동 서울특별시 강서구구청가양별관16-241,126.8595655,37.56021178, 일반쓰레기 수거용 
1005,서울특별시 강서구 허준로 가양1동 가양한강타운아파트16-227,126.8493649,37.56406266, 일반쓰레기 수거용 
1006,서울특별시 강서구 허준로 가양1동 가양한강타운아파트16-227,126.8493649,37.56406266, 재활용수거  
1007,서울특별시 강서구 허준로 가양2동 가양동천주교회26-232,126.8502261,37.56829769, 일반쓰레기 수거용 
1008,서울특별시 강서구 허준로 가양2동 공진중학교16-233,126.8493649,37.56406266, 일반쓰레기 수거용 
1009,서울특별시 강서구 허준로 가양2동 가양도시개발4단지아파트16-235,126.8568762,37.56374681, 일반쓰레기 수거용 
1010,서울특별시 강서구 허준로 가양2동 대림경동아파트16-235,126.8442094,37.57184609, 일반쓰레기 수거용 
1011,서울특별시 강서구 허준로 가양2동 가양5단지아파트16-237,126.8568762,37.56374681, 일반쓰레기 수거용 
1012,서울특별시 강서구 허준로 가양1동 가양한강타운아파트16-228,126.8493649,37.56406266, 일반쓰레기 수거용 
1013,서울특별시 강서구 허준로 가양1동 가양한강타운아파트16-228,126.8493649,37.56406266, 재활용수거  
1014,서울특별시 강서구 화곡로 등촌3동 마포고등학교16-136,126.8495719,37.56322768, 일반쓰레기 수거용 
1015,서울특별시 강서구 화곡로 등촌3동 마포고등학교16-136,126.8495719,37.56322768, 재활용수거  
1016,서울특별시 강서구 화곡로 등촌1동 경복여상 앞16-137,126.8495719,37.56322768, 일반쓰레기 수거용 
1017,서울특별시 강서구 화곡로 등촌1동 경복여상 앞16-137,126.8495719,37.56322768, 재활용수거  
1018,서울특별시 강서구 화곡로 등촌3동 경복여고16-138,126.8495719,37.56322768, 일반쓰레기 수거용 
1019,서울특별시 강서구 화곡로 등촌3동 경복여고16-138,126.8495719,37.56322768, 재활용수거  
